date,equity,n_pos
2024-07-23,127899467.39675003,17
2024-07-24,127610497.39675003,17
2024-07-25,125540508.04675004,16
2024-07-26,126666268.04675004,16
2024-07-29,128079068.04675004,16
2024-07-30,127152968.04675004,16
2024-07-31,128936228.04675004,16
2024-08-01,128368018.04675004,16
2024-08-02,125363523.82175003,15
2024-08-05,119559264.03925003,7
2024-08-06,120685274.03925003,7
2024-08-07,120881094.03925003,7
2024-08-08,120817123.46925002,6
2024-08-09,120670063.46925002,6
2024-08-12,120633113.46925002,6
2024-08-13,121182653.46925002,6
2024-08-14,121224753.46925002,6
2024-08-16,121257398.86755002,20
2024-08-19,122274500.86755002,20
2024-08-20,123629634.86755002,20
2024-08-21,124071782.86755002,20
2024-08-22,123847426.86755002,20
2024-08-23,126026010.86755002,20
2024-08-26,126715712.86755002,20
2024-08-27,125716146.86755002,20
2024-08-28,125690876.86755002,20
2024-08-29,126530466.86755002,20
2024-08-30,125259460.86755002,20
2024-09-02,125913132.86755002,20
2024-09-03,126458388.86755002,20
2024-09-04,124326125.18005002,19
2024-09-05,123926419.18005002,19
2024-09-06,123104049.30505002,18
2024-09-09,122568103.30505002,18
2024-09-10,123003369.30505002,18
2024-09-11,121073365.01005003,16
2024-09-12,122617805.01005003,16
2024-09-13,124407249.01005003,16
2024-09-19,126286171.34005003,20
2024-09-20,125371621.34005003,20
2024-09-23,124027490.10255003,19
2024-09-24,125046100.10255003,19
2024-09-25,122232060.10255003,19
2024-09-26,125468540.10255003,19
2024-09-27,123642410.10255003,19
2024-09-30,121966440.10255003,19
2024-10-02,121102250.10255003,18
2024-10-04,121754270.10255003,18
2024-10-07,122790740.10255003,18
2024-10-08,122417910.10255003,18
2024-10-10,122986890.10255003,18
2024-10-11,123687480.10255003,18
2024-10-14,124538980.10255003,18
2024-10-15,124769900.10255003,18
2024-10-16,124517150.10255003,18
2024-10-17,124590790.10255003,18
2024-10-18,125027700.10255003,18
2024-10-21,124977600.10255003,18
2024-10-22,125062890.10255003,18
2024-10-23,124218643.16535002,20
2024-10-24,124345647.16535002,20
2024-10-25,125388810.46535002,19
2024-10-28,124690183.26535001,18
2024-10-29,124807463.99035001,17
2024-10-30,123870579.99035001,17
2024-10-31,122427292.19035001,15
2024-11-01,122286071.19035001,15
